2017.03.01,00:00,1.05687,1.05688,1.05626,1.05644,0
2017.03.01,00:30,1.05644,1.05655,1.05596,1.05621,0
2017.03.01,01:00,1.05621,1.05624,1.05546,1.05583,0
2017.03.01,01:30,1.05584,1.05740,1.05576,1.05717,0
2017.03.01,02:00,1.05718,1.05877,1.05606,1.05796,0
2017.03.01,02:30,1.05795,1.05874,1.05713,1.05788,0
2017.03.01,03:00,1.05788,1.05789,1.05602,1.05627,0
2017.03.01,03:30,1.05626,1.05664,1.05537,1.05586,0
2017.03.01,04:00,1.05587,1.05595,1.05531,1.05548,0
2017.03.01,04:30,1.05549,1.05550,1.05504,1.05522,0
2017.03.01,05:00,1.05522,1.05538,1.05511,1.05517,0
2017.03.01,05:30,1.05516,1.05563,1.05513,1.05552,0
2017.03.01,06:00,1.05552,1.05600,1.05539,1.05563,0
2017.03.01,06:30,1.05563,1.05589,1.05533,1.05574,0
2017.03.01,07:00,1.05572,1.05572,1.05372,1.05425,0
2017.03.01,07:30,1.05424,1.05462,1.05383,1.05398,0
2017.03.01,08:00,1.05399,1.05430,1.05256,1.05315,0
2017.03.01,08:30,1.05313,1.05453,1.05295,1.05446,0
2017.03.01,09:00,1.05447,1.05463,1.05381,1.05449,0
2017.03.01,09:30,1.05448,1.05467,1.05342,1.05393,0
2017.03.01,10:00,1.05393,1.05417,1.05335,1.05344,0
2017.03.01,10:30,1.05343,1.05451,1.05334,1.05448,0
2017.03.01,11:00,1.05449,1.05454,1.05334,1.05360,0
2017.03.01,11:30,1.05360,1.05397,1.05259,1.05349,0
2017.03.01,12:00,1.05350,1.05358,1.05233,1.05241,0
2017.03.01,12:30,1.05240,1.05333,1.05236,1.05263,0
2017.03.01,13:00,1.05263,1.05331,1.05187,1.05221,0
2017.03.01,13:30,1.05222,1.05259,1.05138,1.05248,0
2017.03.01,14:00,1.05250,1.05263,1.05197,1.05250,0
2017.03.01,14:30,1.05249,1.05371,1.05241,1.05298,0
2017.03.01,15:00,1.05276,1.05464,1.05248,1.05422,0
2017.03.01,15:30,1.05419,1.05593,1.05409,1.05552,0
2017.03.01,16:00,1.05551,1.05645,1.05494,1.05619,0
2017.03.01,16:30,1.05619,1.05693,1.05568,1.05631,0
2017.03.01,17:00,1.05631,1.05713,1.05617,1.05663,0
2017.03.01,17:30,1.05662,1.05674,1.05618,1.05630,0
2017.03.01,18:00,1.05631,1.05654,1.05608,1.05629,0
2017.03.01,18:30,1.05630,1.05706,1.05630,1.05662,0
2017.03.01,19:00,1.05662,1.05676,1.05495,1.05496,0
2017.03.01,19:30,1.05495,1.05510,1.05426,1.05438,0
2017.03.01,20:00,1.05437,1.05544,1.05426,1.05494,0
2017.03.01,20:30,1.05494,1.05517,1.05456,1.05457,0
2017.03.01,21:00,1.05456,1.05471,1.05413,1.05468,0
2017.03.01,21:30,1.05469,1.05476,1.05437,1.05467,0
2017.03.01,22:00,1.05466,1.05509,1.05449,1.05481,0
2017.03.01,22:30,1.05481,1.05507,1.05478,1.05505,0
2017.03.01,23:00,1.05504,1.05504,1.05381,1.05436,0
2017.03.01,23:30,1.05437,1.05442,1.05342,1.05355,0
2017.03.02,00:00,1.05355,1.05360,1.05289,1.05359,0
2017.03.02,00:30,1.05360,1.05421,1.05328,1.05418,0
2017.03.02,01:00,1.05418,1.05441,1.05371,1.05383,0
2017.03.02,01:30,1.05383,1.05396,1.05329,1.05340,0
2017.03.02,02:00,1.05340,1.05340,1.05284,1.05309,0
2017.03.02,02:30,1.05309,1.05311,1.05278,1.05299,0
2017.03.02,03:00,1.05299,1.05334,1.05294,1.05318,0
2017.03.02,03:30,1.05317,1.05341,1.05303,1.05318,0
2017.03.02,04:00,1.05316,1.05331,1.05291,1.05306,0
2017.03.02,04:30,1.05305,1.05343,1.05301,1.05322,0
2017.03.02,05:00,1.05323,1.05330,1.05304,1.05321,0
2017.03.02,05:30,1.05319,1.05324,1.05301,1.05304,0
2017.03.02,06:00,1.05306,1.05358,1.05294,1.05325,0
2017.03.02,06:30,1.05325,1.05330,1.05255,1.05261,0
2017.03.02,07:00,1.05260,1.05321,1.05218,1.05303,0
2017.03.02,07:30,1.05303,1.05404,1.05288,1.05390,0
2017.03.02,08:00,1.05389,1.05435,1.05340,1.05349,0
2017.03.02,08:30,1.05349,1.05450,1.05309,1.05416,0
2017.03.02,09:00,1.05418,1.05434,1.05313,1.05331,0
2017.03.02,09:30,1.05331,1.05345,1.05237,1.05256,0
2017.03.02,10:00,1.05254,1.05316,1.05224,1.05269,0
2017.03.02,10:30,1.05268,1.05328,1.05255,1.05271,0
2017.03.02,11:00,1.05271,1.05297,1.05202,1.05280,0
2017.03.02,11:30,1.05279,1.05305,1.05207,1.05219,0
2017.03.02,12:00,1.05220,1.05221,1.05080,1.05111,0
2017.03.02,12:30,1.05110,1.05206,1.05091,1.05191,0
2017.03.02,13:00,1.05193,1.05202,1.05107,1.05165,0
2017.03.02,13:30,1.05163,1.05172,1.05083,1.05137,0
2017.03.02,14:00,1.05136,1.05137,1.04988,1.04997,0
2017.03.02,14:30,1.04997,1.05116,1.04996,1.05047,0
2017.03.02,15:00,1.05047,1.05204,1.05042,1.05118,0
2017.03.02,15:30,1.05119,1.05278,1.05094,1.05242,0
2017.03.02,16:00,1.05244,1.05275,1.05195,1.05201,0
2017.03.02,16:30,1.05200,1.05208,1.05125,1.05132,0
2017.03.02,17:00,1.05134,1.05168,1.05062,1.05087,0
2017.03.02,17:30,1.05086,1.05108,1.05045,1.05059,0
2017.03.02,18:00,1.05058,1.05112,1.05022,1.05081,0
2017.03.02,18:30,1.05081,1.05084,1.05004,1.05048,0
2017.03.02,19:00,1.05047,1.05053,1.04956,1.04959,0
2017.03.02,19:30,1.04959,1.05035,1.04946,1.05011,0
2017.03.02,20:00,1.05010,1.05073,1.04994,1.05041,0
2017.03.02,20:30,1.05040,1.05085,1.05028,1.05064,0
2017.03.02,21:00,1.05062,1.05087,1.05050,1.05052,0
2017.03.02,21:30,1.05051,1.05082,1.05042,1.05056,0
2017.03.02,22:00,1.05057,1.05084,1.05002,1.05080,0
2017.03.02,22:30,1.05082,1.05086,1.05051,1.05062,0
2017.03.02,23:00,1.05061,1.05069,1.05029,1.05045,0
2017.03.02,23:30,1.05044,1.05072,1.05032,1.05066,0
2017.03.03,00:00,1.05063,1.05125,1.05019,1.05125,0
2017.03.03,00:30,1.05126,1.05163,1.05110,1.05149,0
2017.03.03,01:00,1.05148,1.05157,1.05114,1.05151,0
2017.03.03,01:30,1.05151,1.05178,1.05119,1.05175,0
2017.03.03,02:00,1.05177,1.05180,1.05120,1.05154,0
2017.03.03,02:30,1.05153,1.05223,1.05131,1.05210,0
2017.03.03,03:00,1.05210,1.05217,1.05173,1.05199,0
2017.03.03,03:30,1.05199,1.05226,1.05173,1.05206,0
2017.03.03,04:00,1.05205,1.05206,1.05169,1.05189,0
2017.03.03,04:30,1.05190,1.05225,1.05178,1.05196,0
2017.03.03,05:00,1.05197,1.05204,1.05163,1.05183,0
2017.03.03,05:30,1.05183,1.05184,1.05128,1.05174,0
2017.03.03,06:00,1.05172,1.05202,1.05155,1.05179,0
