2016.11.01,00:00,1.09697,1.09712,1.09667,1.09690,0
2016.11.01,00:30,1.09689,1.09690,1.09652,1.09668,0
2016.11.01,01:00,1.09667,1.09717,1.09660,1.09690,0
2016.11.01,01:30,1.09691,1.09692,1.09621,1.09628,0
2016.11.01,02:00,1.09628,1.09667,1.09628,1.09659,0
2016.11.01,02:30,1.09659,1.09672,1.09636,1.09644,0
2016.11.01,03:00,1.09644,1.09658,1.09608,1.09627,0
2016.11.01,03:30,1.09628,1.09645,1.09596,1.09607,0
2016.11.01,04:00,1.09608,1.09679,1.09607,1.09668,0
2016.11.01,04:30,1.09667,1.09669,1.09625,1.09628,0
2016.11.01,05:00,1.09628,1.09664,1.09622,1.09661,0
2016.11.01,05:30,1.09661,1.09687,1.09640,1.09664,0
2016.11.01,06:00,1.09663,1.09704,1.09653,1.09696,0
2016.11.01,06:30,1.09696,1.09707,1.09639,1.09642,0
2016.11.01,07:00,1.09643,1.09768,1.09630,1.09760,0
2016.11.01,07:30,1.09761,1.09856,1.09727,1.09844,0
2016.11.01,08:00,1.09845,1.09897,1.09804,1.09876,0
2016.11.01,08:30,1.09875,1.09927,1.09855,1.09875,0
2016.11.01,09:00,1.09876,1.09975,1.09875,1.09966,0
2016.11.01,09:30,1.09967,1.10002,1.09935,1.09937,0
2016.11.01,10:00,1.09938,1.10026,1.09928,1.10002,0
2016.11.01,10:30,1.10003,1.10031,1.09961,1.09984,0
2016.11.01,11:00,1.09985,1.10085,1.09971,1.10067,0
2016.11.01,11:30,1.10067,1.10332,1.10067,1.10266,0
2016.11.01,12:00,1.10267,1.10297,1.10090,1.10156,0
2016.11.01,12:30,1.10157,1.10215,1.10137,1.10211,0
2016.11.01,13:00,1.10212,1.10276,1.10207,1.10266,0
2016.11.01,13:30,1.10265,1.10343,1.10212,1.10253,0
2016.11.01,14:00,1.10256,1.10435,1.10214,1.10417,0
2016.11.01,14:30,1.10417,1.10462,1.10375,1.10390,0
2016.11.01,15:00,1.10390,1.10483,1.10371,1.10468,0
2016.11.01,15:30,1.10467,1.10487,1.10390,1.10415,0
2016.11.01,16:00,1.10417,1.10515,1.10413,1.10493,0
2016.11.01,16:30,1.10493,1.10601,1.10487,1.10561,0
2016.11.01,17:00,1.10560,1.10639,1.10515,1.10531,0
2016.11.01,17:30,1.10531,1.10604,1.10507,1.10554,0
2016.11.01,18:00,1.10553,1.10684,1.10544,1.10624,0
2016.11.01,18:30,1.10625,1.10640,1.10557,1.10607,0
2016.11.01,19:00,1.10605,1.10646,1.10550,1.10553,0
2016.11.01,19:30,1.10554,1.10560,1.10503,1.10504,0
2016.11.01,20:00,1.10505,1.10552,1.10505,1.10552,0
2016.11.01,20:30,1.10551,1.10557,1.10534,1.10545,0
2016.11.01,21:00,1.10546,1.10558,1.10530,1.10553,0
2016.11.01,21:30,1.10553,1.10609,1.10548,1.10567,0
2016.11.01,22:00,1.10566,1.10615,1.10566,1.10573,0
2016.11.01,22:30,1.10573,1.10584,1.10552,1.10557,0
2016.11.01,23:00,1.10556,1.10560,1.10538,1.10548,0
2016.11.01,23:30,1.10549,1.10579,1.10535,1.10548,0
2016.11.02,00:00,1.10558,1.10591,1.10528,1.10551,0
2016.11.02,00:30,1.10552,1.10560,1.10499,1.10526,0
2016.11.02,01:00,1.10526,1.10564,1.10492,1.10495,0
2016.11.02,01:30,1.10495,1.10595,1.10495,1.10590,0
2016.11.02,02:00,1.10588,1.10659,1.10576,1.10654,0
2016.11.02,02:30,1.10656,1.10662,1.10630,1.10643,0
2016.11.02,03:00,1.10642,1.10664,1.10622,1.10652,0
2016.11.02,03:30,1.10652,1.10674,1.10649,1.10667,0
2016.11.02,04:00,1.10668,1.10687,1.10643,1.10670,0
2016.11.02,04:30,1.10671,1.10695,1.10667,1.10691,0
2016.11.02,05:00,1.10691,1.10738,1.10675,1.10725,0
2016.11.02,05:30,1.10726,1.10728,1.10647,1.10676,0
2016.11.02,06:00,1.10675,1.10692,1.10653,1.10661,0
2016.11.02,06:30,1.10660,1.10694,1.10615,1.10618,0
2016.11.02,07:00,1.10620,1.10677,1.10616,1.10646,0
2016.11.02,07:30,1.10646,1.10744,1.10640,1.10738,0
2016.11.02,08:00,1.10739,1.10987,1.10730,1.10915,0
2016.11.02,08:30,1.10915,1.10975,1.10830,1.10834,0
2016.11.02,09:00,1.10834,1.10841,1.10748,1.10789,0
2016.11.02,09:30,1.10788,1.10855,1.10779,1.10815,0
2016.11.02,10:00,1.10814,1.10816,1.10717,1.10763,0
2016.11.02,10:30,1.10762,1.10836,1.10757,1.10831,0
2016.11.02,11:00,1.10829,1.10887,1.10778,1.10861,0
2016.11.02,11:30,1.10862,1.10992,1.10802,1.10982,0
2016.11.02,12:00,1.10982,1.11008,1.10871,1.10917,0
2016.11.02,12:30,1.10916,1.11008,1.10802,1.10845,0
2016.11.02,13:00,1.10845,1.11013,1.10841,1.10874,0
2016.11.02,13:30,1.10871,1.10985,1.10815,1.10980,0
2016.11.02,14:00,1.10978,1.11094,1.10938,1.11046,0
2016.11.02,14:30,1.11045,1.11146,1.11010,1.11084,0
2016.11.02,15:00,1.11085,1.11126,1.11037,1.11075,0
2016.11.02,15:30,1.11076,1.11188,1.11055,1.11182,0
2016.11.02,16:00,1.11183,1.11226,1.11129,1.11151,0
2016.11.02,16:30,1.11151,1.11187,1.11139,1.11165,0
2016.11.02,17:00,1.11165,1.11177,1.11112,1.11143,0
2016.11.02,17:30,1.11142,1.11144,1.10951,1.10992,0
2016.11.02,18:00,1.10991,1.11163,1.10860,1.10978,0
2016.11.02,18:30,1.10981,1.11011,1.10925,1.10943,0
2016.11.02,19:00,1.10944,1.10982,1.10834,1.10876,0
2016.11.02,19:30,1.10876,1.10925,1.10869,1.10915,0
2016.11.02,20:00,1.10915,1.10944,1.10903,1.10919,0
2016.11.02,20:30,1.10920,1.10983,1.10913,1.10966,0
2016.11.02,21:00,1.10965,1.10976,1.10937,1.10961,0
2016.11.02,21:30,1.10962,1.10963,1.10937,1.10949,0
2016.11.02,22:00,1.10950,1.10973,1.10944,1.10961,0
2016.11.02,22:30,1.10962,1.10988,1.10957,1.10976,0
2016.11.02,23:00,1.10976,1.10980,1.10938,1.10959,0
2016.11.02,23:30,1.10960,1.10964,1.10930,1.10933,0
2016.11.03,00:00,1.10932,1.10945,1.10912,1.10912,0
2016.11.03,00:30,1.10912,1.11053,1.10911,1.11019,0
2016.11.03,01:00,1.11018,1.11069,1.11007,1.11015,0
2016.11.03,01:30,1.11015,1.11125,1.10985,1.11125,0
2016.11.03,02:00,1.11125,1.11136,1.11051,1.11128,0
2016.11.03,02:30,1.11128,1.11252,1.11125,1.11251,0
2016.11.03,03:00,1.11251,1.11251,1.11130,1.11174,0
2016.11.03,03:30,1.11175,1.11229,1.11145,1.11158,0
